run_dir,method,method_display_name,num_qubits,h,j,ansatz,reps,entanglement,iterations,learning_rate,shots,seed,final_energy,best_energy,final_absolute_error,best_absolute_error,final_relative_error,best_relative_error,best_step,exact_ground_energy,nominal_total_quantum_evals,elapsed_s,git_commit,started_utc,finished_utc
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-3,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-8.222146943139009,-9.736408156835317,4.54724218406832,3.0329809703720123,0.3561049114228696,0.23751966050668286,63,-12.76938912720733,2500,291.4606206417084,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:26:11.901793+00:00,2026-05-31T20:31:03.362443+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-4,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-6.959529223717764,-10.928642300529734,5.809859903489565,1.840746826677595,0.4549833860972004,0.14415308425017564,460,-12.76938912720733,2500,289.9700722694397,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:26:26.886863+00:00,2026-05-31T20:31:16.856964+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-5,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-4.095671035999658,-10.77919484548647,8.673718091207672,1.9901942817208589,0.6792586555864961,0.15585665546681599,169,-12.76938912720733,2500,289.2459406852722,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:26:27.629246+00:00,2026-05-31T20:31:16.875217+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-6__h-2p0__seed-6,qnbda_spsa,QN-BDA+SPSA,6,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-9.104330960463033,-11.094786942002166,3.6650581667442967,1.6746021852051634,0.287019068041029,0.13114191826429206,480,-12.76938912720733,2500,291.78823590278625,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:26:28.956255+00:00,2026-05-31T20:31:20.744560+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-6.159790689235818,-11.609275865676695,8.732968610468651,3.283483434027774,0.5863902339871933,0.22047515627899333,454,-14.892759299704469,2500,418.25098061561584,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:28:35.934833+00:00,2026-05-31T20:35:34.185844+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-6.729900785066244,-11.306169145412815,8.162858514638225,3.5865901542916543,0.5481092086676113,0.2408277796017845,132,-14.892759299704469,2500,416.5231535434723,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:31:04.316955+00:00,2026-05-31T20:38:00.840153+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-7.832086705773169,-11.067841906669761,7.0606725939313,3.824917393034708,0.47410103472708454,0.25683067295062034,275,-14.892759299704469,2500,417.24216508865356,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:31:17.855460+00:00,2026-05-31T20:38:15.097653+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-3,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,3,-2.992121740494653,-11.158213588293359,11.900637559209816,3.7345457114111102,0.7990888269741908,0.2507625105768827,289,-14.892759299704469,2500,415.4006836414337,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:31:17.846201+00:00,2026-05-31T20:38:13.246914+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-4,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,4,-9.974833810356207,-10.479149433837337,4.917925489348262,4.413609865867132,0.3302225860486346,0.2963594440121459,228,-14.892759299704469,2500,417.18060302734375,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:31:21.626212+00:00,2026-05-31T20:38:18.806847+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-5,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,5,-7.055142955180084,-10.512960904949846,7.837616344524385,4.379798394754623,0.5262702624005958,0.29408911448945096,43,-14.892759299704469,2500,418.09125566482544,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:31:28.870974+00:00,2026-05-31T20:38:26.962262+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-7__h-2p0__seed-6,qnbda_spsa,QN-BDA+SPSA,7,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,6,-10.189054399151699,-11.208413228120946,4.70370490055277,3.684346071583523,0.31583837527315106,0.2473917692107355,392,-14.892759299704469,2500,417.0931010246277,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:35:14.938949+00:00,2026-05-31T20:42:12.032092+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-0,qnbda_spsa,QN-BDA+SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,0,-1.762905071352174,-11.84299228843271,15.255259398928365,5.175172181847829,0.8964103870055551,0.3040969659733532,270,-17.01816447028054,2500,588.4360542297363,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:50:16.870615+00:00,2026-05-31T21:00:05.306703+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-1,qnbda_spsa,QN-BDA+SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,1,-9.755423966102851,-12.69653991220312,7.262740504177687,4.321624558077419,0.4267640330342843,0.253941872851472,385,-17.01816447028054,2500,587.8223676681519,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:50:16.849050+00:00,2026-05-31T21:00:04.671452+00:00
results/revision/revision_full_20260531_cluster/revision_full_20260531_cluster__method-qnbda_spsa__ansatz-RealAmplitudes__n-8__h-2p0__seed-2,qnbda_spsa,QN-BDA+SPSA,8,2.0,1.0,RealAmplitudes,2,reverse_linear,500,0.01,,2,-10.400292018563642,-11.634030189059308,6.617872451716897,5.384134281221231,0.3888711067091834,0.3163757343292661,179,-17.01816447028054,2500,587.767769575119,d3d222a82014fe40647be5fff9b3f0c31e272823,2026-05-31T20:50:16.872178+00:00,2026-05-31T21:00:04.639981+00:00
